Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,MachineIdentifier,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
7.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,35bef9f2d173025c936837420d9d89f3,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,0
10.0,0,0,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0efb886f5a37e0c197d29553284fc4d2,0,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,17f3cf8c6b40b7fb0369de2b6800e365,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fd5384b803304e8fb83b3a35cb288004,0,Home,0,rs2,Retail,Update,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,88af0001eca27f9eef37bf281f110e6c,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
13.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,16a974489d27f440a026db7979e017db,0,Home,0,th2,Retail,Reset,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f222612e493a8778bbdb33ca6781d7f8,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f603bd5d939c6bc88c1b1d33a001f277,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,FullAuto,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,27afb65cde0b1a75959178609144889e,1,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
13.0,1,1,0,Convertible,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,98f96b3d4573a2931b20db213bccc73d,0,Pro,0,rs4,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,aeb71a62461319cc4abd540e5ba7a621,0,Home,0,rs4,Retail,Reset,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9eb2a0766fb7a5aef3ffbc789a002fd9,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5a448d1df9af054d4908acac48b11c05,1,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
3.0,1,0,0,Convertible,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3c3cd9ada7c4b5e6bed609232366bf91,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
7.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,258973f0ef940d131101b1935b545285,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a08d5c34b5e8e7a83a65ad3d3f71f7c9,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,AllInOne,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,221f04128c631a39498624bab2dfb5f6,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,6fb0fe6e047446b0994ac396d99c27a0,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,1,1,0,Convertible,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,34758342896f26e87690f66caa8e63b5,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
1.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,12ce7d2ab5f31b5e0f38f5a172c32a7e,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
7.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,f000a44c7ef450ca6a2eb870e8d4570b,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Desktop,Notify,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,8fcb67fee1c956978f1f8ceefc314540,0,Pro,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,23331d6688d839a9ba8585c41ad8eebb,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,bdbc55c71a27debb619ffdff0480927a,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,e367fd65999d01360c530458711e2158,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Notebook,FullAuto,768,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,57e5f392c13bbcb3f962cae6b76726cd,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
6.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0ae7b630c07845131d1a6c4c48fb3eeb,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,1
7.0,0,1,1,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2383a92367163bdbc2743393741332b0,0,Home,0,rs2,Retail,Other,Windows.Desktop,Off,1
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2268cfe17b00197300bb77a0475bef48,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,1889be8692d70978d0ae2272eadef277,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,06fe2b543b0776d52650370e38c98733,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
8.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b3b045e11f051f6113aa8179cc221908,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,921fac06392bd389100b2dd22fdf8307,0,Home,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,0,1,0,PCOther,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,10e91802dc0574f9f9767eb2c9186fa8,0,Home,0,th2,Retail,Other,Windows.Desktop,RequireAdmin,1
7.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,04a806fec585ecc15fe69938a4064fb5,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,d73e9f7f26282b1bb4730b7399b557b1,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,d6e666d93a80ce19f1d0b8d6898f4ff2,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
7.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1c055c3242d668e58e151443e6beab80,0,Pro,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Desktop,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,bf801e3caa39f625547e34dc515d7035,1,Pro,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
1.0,0,1,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,db6fed2203647a9aea4e807277eba625,0,Pro,0,rs4,Retail,CleanPCRefresh,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e6de00f69c2d876daffa5e913b13280c,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,0
8.0,1,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,7f38a00355048fc1e690764367488cd7,0,Home,0,th1,NOT_SET,Other,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,25fbd090b0a547b577cbc988ef74a03c,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
6.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5aab698c425f9c94ddcf2b352fa013e8,0,Home,0,rs4,Unknown,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,87c204cc46704ed9341dac72db7002e1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
7.0,1,0,0,Detachable,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,1977a4c6cb474028a72e36dbb191b87f,0,Home,0,th2,Retail,Reset,Windows.Desktop,RequireAdmin,1
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,96d1e4a40069d22440d9c91e8f877240,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
7.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3cabdad321ad1e6b49a4a9d77fbec11c,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,925c249d4a8f1dbc3186eb2b10727e45,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,7803e1bdebc4bd1a39ce1f4ab69c392d,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
3.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fe937233078cd57d77e6376de95f5fe7,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
1.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1dd36f1d18688a34cd7262861f84c709,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,37975ba20be5fd9d56473d543088ad9b,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5dc60fddcb7b09f0065d60d4e18912cb,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,0
3.0,1,0,0,Detachable,AutoInstallAndRebootAtMaintenanceTime,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,5ea914630e7f3d51d81bb390c2db177a,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
10.0,1,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,06b472624c6738334df000eba0297951,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,Warn,0
10.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4e39c5abd06d64d392da5d3764222d11,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Desktop,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,a1f64032ea3036565b1a9a678bbbe0fb,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,1903244ede3993eed485fc4008f8750f,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
3.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,c1c827a8c50afb6238d7e2cf7868c8c5,0,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,0
7.0,1,1,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2821ed2feb912b6ffcac9be917a460ee,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,0
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,72b70be9ddec420f1eff1411d25f1ee3,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
15.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fbe40cb18612fb4fbbc4ea77534ccb3a,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,0e708a13ebe4e4baa5582d5c4d2e0807,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,1,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,4c6d7128f13dc80576ebdc32d29e7aa1,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fd40e3829089de73b8d140266637bdec,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
10.0,0,0,1,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2de788c6ed24ee1a284832c02b713d63,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
15.0,1,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,21e675672cc6b4375545ddf07ac33015,0,Pro,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
13.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,cacd418d227fb4e4c6c45cb06cf4168c,0,Pro,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,0
7.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,b25e17fcbd4d35a73c5b35e8dfe4dfa7,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
7.0,0,0,1,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,c4fe8640348e4a369dc2413d5d90c023,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,bc7cca6cead4a0bef68ca3328dcfe29f,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,Notify,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,a1cac2461b67f49fd8db9d2b3e8ff2b1,0,Pro,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,Desktop,Notify,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,35b7975b1de82c405171ead868083745,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,1,1,0,Convertible,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,417ef86cd458810b6476a0f7ef26b410,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
1.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,072e127404322f2910fb6a3e0c0a699a,0,Home,0,rs3,Retail,Reset,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,88045e47c8ff0fc8fcf7778f984e3ff2,0,Home,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,1
1.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,5ced766cdda80b7c1fdd730dca59cc33,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e808aca68c8093cb7118e56675f598c9,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,1,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,3ded9c7fa40f751fce927ca5778aec4a,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Desktop,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,c8f70cba73c4b652025633c208cba451,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,1,1,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3929c70f726073252b4584ed62960004,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,SSD,windows10,1,91741cd3360ba5b8a3ec12a08fca3f43,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,26ba294721e22f5af7e87d9d3715632f,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,c85575a47a4054f280aa35f3ec128f04,0,Home,0,rs2,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,de86f6eed8c4f820d13ee059e1b2d237,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,f9ac70903f8e062d7efbc59a1fff2bf2,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,5142c4d8744c74821141cba7bae594a8,0,Pro,0,th2,Retail,IBSClean,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,c274752c6ccc14a90bf47ba5b63c39bd,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,d18d74f06a91a0e01335d7ef62f06882,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e65c8b86e285b48faa7a5d5c1eeae8b6,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,32d5f3a2642aa46beda45393f07d0b79,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
7.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,40c9338407d1cf89f5ddfb56055b619c,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Desktop,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,942112b85e9e13cb140c22a577991181,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
13.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,mse,HDD,windows7,0,a3adaa930275ea4ab73cacfebf4c1a40,0,Invalid,0,windows7,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
10.0,1,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,HDD,windows10,1,ae4f25b4c6bf5e0d97e7fa3994d03ab8,0,Home,0,rs4,Retail,Update,Windows.Desktop,ExistsNotSet,0
1.0,1,0,0,Convertible,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,8f5b817cdb10800108b46c0b5cf46dfa,0,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,AllInOne,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,60f488a687dd6c42012ee5c629193994,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,dbdbf4e3b9fd4bc0aefb54d52aaf289a,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,mse,HDD,windows7,0,d11ae3fb33804ec57b36015544e2d95b,0,Pro,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4697828a408bf733ec492b964b7d6325,0,Pro,0,rs4,Retail,Refresh,Windows.Desktop,RequireAdmin,1
12.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f0fe02ce10a0b477c887abc9cbfb5e8d,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,HDD,windows10,1,ccffb6bb5cc74a613fe66d97e180678d,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,53ec539d7cc38051996b75e85dea0434,0,Pro,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,3809c3d7836be9d71a93dcb9de0d3be9,0,Home,0,rs1,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
